/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieXNLI registered with name baiduerniexnli isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieXNLI[0m
  return register_(class_)
/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieLCQMC registered with name baiduernielcqmc isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieLCQMC[0m
  return register_(class_)
/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieChnSentiCorp registered with name baiduerniechnsenticorp isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieChnSentiCorp[0m
  return register_(class_)
INFO:root:Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', epochs=4, epsilon=1e-06, gpu=None, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=6, task_name='CNSA', warmup_ratio=0.1)
INFO:root:processing dataset...
WARNING:py.warnings:/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/batchify/batchify.py:235: UserWarning: Padding value is not given and will be set automatically to 0 in data.batchify.Pad(). Please check whether this is intended (e.g. value of padding index in the vocabulary).
  'Padding value is not given and will be set automatically to 0 '

INFO:root:Now we are doing BERT classification training on cpu(0)!
INFO:root:[Epoch 1 Batch 930/7918] loss=1.0903, lr=0.0000059, metrics:accuracy:0.5577
INFO:root:[Epoch 1 Batch 940/7918] loss=0.9506, lr=0.0000059, metrics:accuracy:0.5583
INFO:root:[Epoch 1 Batch 950/7918] loss=0.9824, lr=0.0000060, metrics:accuracy:0.5590
INFO:root:[Epoch 1 Batch 960/7918] loss=1.0157, lr=0.0000061, metrics:accuracy:0.5597
INFO:root:[Epoch 1 Batch 970/7918] loss=1.0474, lr=0.0000061, metrics:accuracy:0.5599
INFO:root:[Epoch 1 Batch 980/7918] loss=1.0658, lr=0.0000062, metrics:accuracy:0.5601
INFO:root:[Epoch 1 Batch 990/7918] loss=1.0538, lr=0.0000062, metrics:accuracy:0.5603
INFO:root:[Epoch 1 Batch 1000/7918] loss=1.1011, lr=0.0000063, metrics:accuracy:0.5605
INFO:root:[Epoch 1 Batch 1010/7918] loss=0.9669, lr=0.0000064, metrics:accuracy:0.5610
INFO:root:[Epoch 1 Batch 1020/7918] loss=1.0894, lr=0.0000064, metrics:accuracy:0.5608
INFO:root:[Epoch 1 Batch 1030/7918] loss=1.1035, lr=0.0000065, metrics:accuracy:0.5608
INFO:root:[Epoch 1 Batch 1040/7918] loss=0.9482, lr=0.0000066, metrics:accuracy:0.5613
INFO:root:[Epoch 1 Batch 1050/7918] loss=1.0647, lr=0.0000066, metrics:accuracy:0.5615
INFO:root:[Epoch 1 Batch 1060/7918] loss=0.9994, lr=0.0000067, metrics:accuracy:0.5620
INFO:root:[Epoch 1 Batch 1070/7918] loss=1.0009, lr=0.0000068, metrics:accuracy:0.5625
INFO:root:[Epoch 1 Batch 1080/7918] loss=1.0410, lr=0.0000068, metrics:accuracy:0.5625
INFO:root:[Epoch 1 Batch 1090/7918] loss=1.0854, lr=0.0000069, metrics:accuracy:0.5625
INFO:root:[Epoch 1 Batch 1100/7918] loss=1.0763, lr=0.0000069, metrics:accuracy:0.5627
INFO:root:[Epoch 1 Batch 1110/7918] loss=0.9813, lr=0.0000070, metrics:accuracy:0.5633
INFO:root:[Epoch 1 Batch 1120/7918] loss=1.0765, lr=0.0000071, metrics:accuracy:0.5633
INFO:root:[Epoch 1 Batch 1130/7918] loss=1.0195, lr=0.0000071, metrics:accuracy:0.5635
INFO:root:[Epoch 1 Batch 1140/7918] loss=0.9609, lr=0.0000072, metrics:accuracy:0.5640
INFO:root:[Epoch 1 Batch 1150/7918] loss=1.0355, lr=0.0000073, metrics:accuracy:0.5643
INFO:root:[Epoch 1 Batch 1160/7918] loss=0.9777, lr=0.0000073, metrics:accuracy:0.5646
INFO:root:[Epoch 1 Batch 1170/7918] loss=1.0166, lr=0.0000074, metrics:accuracy:0.5650
INFO:root:[Epoch 1 Batch 1180/7918] loss=1.0569, lr=0.0000075, metrics:accuracy:0.5652
INFO:root:[Epoch 1 Batch 1190/7918] loss=1.0303, lr=0.0000075, metrics:accuracy:0.5653
INFO:root:[Epoch 1 Batch 1200/7918] loss=0.9948, lr=0.0000076, metrics:accuracy:0.5657
INFO:root:[Epoch 1 Batch 1210/7918] loss=1.0349, lr=0.0000076, metrics:accuracy:0.5660
INFO:root:[Epoch 1 Batch 1220/7918] loss=0.9242, lr=0.0000077, metrics:accuracy:0.5667
INFO:root:[Epoch 1 Batch 1230/7918] loss=1.0250, lr=0.0000078, metrics:accuracy:0.5670
INFO:root:[Epoch 1 Batch 1240/7918] loss=0.9947, lr=0.0000078, metrics:accuracy:0.5672
INFO:root:[Epoch 1 Batch 1250/7918] loss=1.0696, lr=0.0000079, metrics:accuracy:0.5674
INFO:root:[Epoch 1 Batch 1260/7918] loss=1.0252, lr=0.0000080, metrics:accuracy:0.5676
INFO:root:[Epoch 1 Batch 1270/7918] loss=1.0022, lr=0.0000080, metrics:accuracy:0.5677
INFO:root:[Epoch 1 Batch 1280/7918] loss=0.9548, lr=0.0000081, metrics:accuracy:0.5682
INFO:root:[Epoch 1 Batch 1290/7918] loss=1.0549, lr=0.0000081, metrics:accuracy:0.5684
